flows,products,is_subtotal
"14.03.07 Food, beverages and tobacco",12 Solar,True
"14.03.07 Food, beverages and tobacco",12.01 of which: Photovoltaics,False
"14.03.07 Food, beverages and tobacco",12.99 Solar nonspecified,False
"14.03.07 Food, beverages and tobacco","13 Tide, wave, ocean",False
"14.03.07 Food, beverages and tobacco",14 Wind,False
"14.03.07 Food, beverages and tobacco",15 Solid biomass,True
"14.03.07 Food, beverages and tobacco",15.01 Fuelwood & woodwaste,False
"14.03.07 Food, beverages and tobacco",15.02 Bagasse,False
"14.03.07 Food, beverages and tobacco",15.03 Charcoal,False
"14.03.07 Food, beverages and tobacco",15.04 Black liqour,False
"14.03.07 Food, beverages and tobacco",15.05 Other biomass,False
"14.03.07 Food, beverages and tobacco",16 Others,True
"14.03.07 Food, beverages and tobacco",16.01 Biogas,False
"14.03.07 Food, beverages and tobacco",16.02 Industrial waste,False
"14.03.07 Food, beverages and tobacco",16.03 Municipal solid waste (renewable),False
"14.03.07 Food, beverages and tobacco",16.04 Municipal solid waste (non-renewable),False
"14.03.07 Food, beverages and tobacco",16.05 Biogasoline,False
"14.03.07 Food, beverages and tobacco",16.06 Biodiesel,False
"14.03.07 Food, beverages and tobacco",16.07 Bio jet kerosene,False
"14.03.07 Food, beverages and tobacco",16.08 Other liquid biofuels,False
"14.03.07 Food, beverages and tobacco",16.09 Other sources,False
"14.03.07 Food, beverages and tobacco",17 Electricity,False
"14.03.07 Food, beverages and tobacco",18 Heat,False
"14.03.07 Food, beverages and tobacco",19 Total,True
"14.03.07 Food, beverages and tobacco",20 Total Renewables,True
"14.03.07 Food, beverages and tobacco",21 Modern renewables,True
"14.03.08 Pulp, paper and printing",01 Coal,True
"14.03.08 Pulp, paper and printing",01.01 Coking coal,False
"14.03.08 Pulp, paper and printing",01.02 Other bituminous coal,False
"14.03.08 Pulp, paper and printing",01.03 Sub-bituminous coal,False
"14.03.08 Pulp, paper and printing",01.04 Anthracite,False
"14.03.08 Pulp, paper and printing",01.05 Lignite,False
"14.03.08 Pulp, paper and printing",01.99 Coal nonspecified,False
"14.03.08 Pulp, paper and printing",02 Coal products,True
"14.03.08 Pulp, paper and printing",02.01 Coke oven coke,False
"14.03.08 Pulp, paper and printing",02.02 Gas coke,False
"14.03.08 Pulp, paper and printing",02.03 Coke oven gas,False
"14.03.08 Pulp, paper and printing",02.04 Blast furnace gas,False
"14.03.08 Pulp, paper and printing",02.05 Other recovered gases,False
"14.03.08 Pulp, paper and printing",02.06 Patent fuel,False
"14.03.08 Pulp, paper and printing",02.07 Coal tar,False
"14.03.08 Pulp, paper and printing",02.08 BKB/PB,False
"14.03.08 Pulp, paper and printing",03 Peat,False
"14.03.08 Pulp, paper and printing",04 Peat products,False
"14.03.08 Pulp, paper and printing",05 Oil shale and oil sands,False
"14.03.08 Pulp, paper and printing",06 Crude oil & NGL,True
"14.03.08 Pulp, paper and printing",06.01 Crude oil,False
"14.03.08 Pulp, paper and printing",06.02 Natural gas liquids,False
"14.03.08 Pulp, paper and printing",06.03 Refinery feedstocks,False
"14.03.08 Pulp, paper and printing",06.04 Additives/ oxygenates,False
"14.03.08 Pulp, paper and printing",06.05 Other hydrocarbons,False
"14.03.08 Pulp, paper and printing",07 Petroleum products,True
"14.03.08 Pulp, paper and printing",07.01 Motor gasoline,False
"14.03.08 Pulp, paper and printing",07.02 Aviation gasoline,False
"14.03.08 Pulp, paper and printing",07.03 Naphtha,False
"14.03.08 Pulp, paper and printing",07.04 Gasoline type jet fuel,False
"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,False
"14.03.08 Pulp, paper and printing",07.06 Kerosene,False
"14.03.08 Pulp, paper and printing",07.07 Gas/diesel oil,False
"14.03.08 Pulp, paper and printing",07.08 Fuel oil,False
"14.03.08 Pulp, paper and printing",07.09 LPG,False
"14.03.08 Pulp, paper and printing",07.10 Refinery gas (not liquefied),False
"14.03.08 Pulp, paper and printing",07.11 Ethane,False
"14.03.08 Pulp, paper and printing",07.12 White spirit SBP,False
"14.03.08 Pulp, paper and printing",07.13 Lubricants,False
"14.03.08 Pulp, paper and printing",07.14 Bitumen,False
"14.03.08 Pulp, paper and printing",07.15 Paraffin  waxes,False
"14.03.08 Pulp, paper and printing",07.16 Petroleum coke,False
"14.03.08 Pulp, paper and printing",07.17 Other products,False
"14.03.08 Pulp, paper and printing",07.99 PetProd nonspecified,False
"14.03.08 Pulp, paper and printing",08 Gas,True
"14.03.08 Pulp, paper and printing",08.01 Natural gas,False
"14.03.08 Pulp, paper and printing",08.02 LNG,False
"14.03.08 Pulp, paper and printing",08.03 Gas works gas,False
"14.03.08 Pulp, paper and printing",08.99 Gas nonspecified,False
"14.03.08 Pulp, paper and printing",09 Nuclear,False
"14.03.08 Pulp, paper and printing",10 Hydro,False
"14.03.08 Pulp, paper and printing",11 Geothermal,False
"14.03.08 Pulp, paper and printing",12 Solar,True
"14.03.08 Pulp, paper and printing",12.01 of which: Photovoltaics,False
"14.03.08 Pulp, paper and printing",12.99 Solar nonspecified,False
"14.03.08 Pulp, paper and printing","13 Tide, wave, ocean",False
"14.03.08 Pulp, paper and printing",14 Wind,False
"14.03.08 Pulp, paper and printing",15 Solid biomass,True
"14.03.08 Pulp, paper and printing",15.01 Fuelwood & woodwaste,False
"14.03.08 Pulp, paper and printing",15.02 Bagasse,False
"14.03.08 Pulp, paper and printing",15.03 Charcoal,False
"14.03.08 Pulp, paper and printing",15.04 Black liqour,False
"14.03.08 Pulp, paper and printing",15.05 Other biomass,False
"14.03.08 Pulp, paper and printing",16 Others,True
"14.03.08 Pulp, paper and printing",16.01 Biogas,False
"14.03.08 Pulp, paper and printing",16.02 Industrial waste,False
"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),False
"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),False
"14.03.08 Pulp, paper and printing",16.05 Biogasoline,False
"14.03.08 Pulp, paper and printing",16.06 Biodiesel,False
"14.03.08 Pulp, paper and printing",16.07 Bio jet kerosene,False
"14.03.08 Pulp, paper and printing",16.08 Other liquid biofuels,False
"14.03.08 Pulp, paper and printing",16.09 Other sources,False
"14.03.08 Pulp, paper and printing",17 Electricity,False
"14.03.08 Pulp, paper and printing",18 Heat,False
"14.03.08 Pulp, paper and printing",19 Total,True
"14.03.08 Pulp, paper and printing",20 Total Renewables,True
"14.03.08 Pulp, paper and printing",21 Modern renewables,True
14.03.09 Wood and wood products,01 Coal,True
14.03.09 Wood and wood products,01.01 Coking coal,False
14.03.09 Wood and wood products,01.02 Other bituminous coal,False
14.03.09 Wood and wood products,01.03 Sub-bituminous coal,False
14.03.09 Wood and wood products,01.04 Anthracite,False
14.03.09 Wood and wood products,01.05 Lignite,False
14.03.09 Wood and wood products,01.99 Coal nonspecified,False
14.03.09 Wood and wood products,02 Coal products,True
14.03.09 Wood and wood products,02.01 Coke oven coke,False
14.03.09 Wood and wood products,02.02 Gas coke,False
14.03.09 Wood and wood products,02.03 Coke oven gas,False
14.03.09 Wood and wood products,02.04 Blast furnace gas,False
14.03.09 Wood and wood products,02.05 Other recovered gases,False
14.03.09 Wood and wood products,02.06 Patent fuel,False
14.03.09 Wood and wood products,02.07 Coal tar,False
14.03.09 Wood and wood products,02.08 BKB/PB,False
14.03.09 Wood and wood products,03 Peat,False
14.03.09 Wood and wood products,04 Peat products,False
14.03.09 Wood and wood products,05 Oil shale and oil sands,False
14.03.09 Wood and wood products,06 Crude oil & NGL,True
14.03.09 Wood and wood products,06.01 Crude oil,False
14.03.09 Wood and wood products,06.02 Natural gas liquids,False
14.03.09 Wood and wood products,06.03 Refinery feedstocks,False
14.03.09 Wood and wood products,06.04 Additives/ oxygenates,False
14.03.09 Wood and wood products,06.05 Other hydrocarbons,False
14.03.09 Wood and wood products,07 Petroleum products,True
14.03.09 Wood and wood products,07.01 Motor gasoline,False
14.03.09 Wood and wood products,07.02 Aviation gasoline,False
14.03.09 Wood and wood products,07.03 Naphtha,False
14.03.09 Wood and wood products,07.04 Gasoline type jet fuel,False
14.03.09 Wood and wood products,07.05 Kerosene type jet fuel,False
14.03.09 Wood and wood products,07.06 Kerosene,False
14.03.09 Wood and wood products,07.07 Gas/diesel oil,False
14.03.09 Wood and wood products,07.08 Fuel oil,False
14.03.09 Wood and wood products,07.09 LPG,False
14.03.09 Wood and wood products,07.10 Refinery gas (not liquefied),False
14.03.09 Wood and wood products,07.11 Ethane,False
14.03.09 Wood and wood products,07.12 White spirit SBP,False
14.03.09 Wood and wood products,07.13 Lubricants,False
14.03.09 Wood and wood products,07.14 Bitumen,False
14.03.09 Wood and wood products,07.15 Paraffin  waxes,False
14.03.09 Wood and wood products,07.16 Petroleum coke,False
14.03.09 Wood and wood products,07.17 Other products,False
14.03.09 Wood and wood products,07.99 PetProd nonspecified,False
14.03.09 Wood and wood products,08 Gas,True
14.03.09 Wood and wood products,08.01 Natural gas,False
14.03.09 Wood and wood products,08.02 LNG,False
14.03.09 Wood and wood products,08.03 Gas works gas,False
14.03.09 Wood and wood products,08.99 Gas nonspecified,False
14.03.09 Wood and wood products,09 Nuclear,False
14.03.09 Wood and wood products,10 Hydro,False
14.03.09 Wood and wood products,11 Geothermal,False
14.03.09 Wood and wood products,12 Solar,True
14.03.09 Wood and wood products,12.01 of which: Photovoltaics,False
14.03.09 Wood and wood products,12.99 Solar nonspecified,False
14.03.09 Wood and wood products,"13 Tide, wave, ocean",False
14.03.09 Wood and wood products,14 Wind,False
14.03.09 Wood and wood products,15 Solid biomass,True
14.03.09 Wood and wood products,15.01 Fuelwood & woodwaste,False
14.03.09 Wood and wood products,15.02 Bagasse,False
14.03.09 Wood and wood products,15.03 Charcoal,False
14.03.09 Wood and wood products,15.04 Black liqour,False
14.03.09 Wood and wood products,15.05 Other biomass,False
14.03.09 Wood and wood products,16 Others,True
14.03.09 Wood and wood products,16.01 Biogas,False
14.03.09 Wood and wood products,16.02 Industrial waste,False
14.03.09 Wood and wood products,16.03 Municipal solid waste (renewable),False
14.03.09 Wood and wood products,16.04 Municipal solid waste (non-renewable),False
14.03.09 Wood and wood products,16.05 Biogasoline,False
14.03.09 Wood and wood products,16.06 Biodiesel,False
14.03.09 Wood and wood products,16.07 Bio jet kerosene,False
14.03.09 Wood and wood products,16.08 Other liquid biofuels,False
14.03.09 Wood and wood products,16.09 Other sources,False
14.03.09 Wood and wood products,17 Electricity,False
14.03.09 Wood and wood products,18 Heat,False
14.03.09 Wood and wood products,19 Total,True
14.03.09 Wood and wood products,20 Total Renewables,True
14.03.09 Wood and wood products,21 Modern renewables,True
14.03.10 Textiles and leather,01 Coal,True
14.03.10 Textiles and leather,01.01 Coking coal,False
14.03.10 Textiles and leather,01.02 Other bituminous coal,False
14.03.10 Textiles and leather,01.03 Sub-bituminous coal,False
14.03.10 Textiles and leather,01.04 Anthracite,False
14.03.10 Textiles and leather,01.05 Lignite,False
14.03.10 Textiles and leather,01.99 Coal nonspecified,False
14.03.10 Textiles and leather,02 Coal products,True
14.03.10 Textiles and leather,02.01 Coke oven coke,False
14.03.10 Textiles and leather,02.02 Gas coke,False
14.03.10 Textiles and leather,02.03 Coke oven gas,False
14.03.10 Textiles and leather,02.04 Blast furnace gas,False
14.03.10 Textiles and leather,02.05 Other recovered gases,False
14.03.10 Textiles and leather,02.06 Patent fuel,False
14.03.10 Textiles and leather,02.07 Coal tar,False
14.03.10 Textiles and leather,02.08 BKB/PB,False
14.03.10 Textiles and leather,03 Peat,False
14.03.10 Textiles and leather,04 Peat products,False
14.03.10 Textiles and leather,05 Oil shale and oil sands,False
14.03.10 Textiles and leather,06 Crude oil & NGL,True
14.03.10 Textiles and leather,06.01 Crude oil,False
14.03.10 Textiles and leather,06.02 Natural gas liquids,False
14.03.10 Textiles and leather,06.03 Refinery feedstocks,False
14.03.10 Textiles and leather,06.04 Additives/ oxygenates,False
14.03.10 Textiles and leather,06.05 Other hydrocarbons,False
14.03.10 Textiles and leather,07 Petroleum products,True
14.03.10 Textiles and leather,07.01 Motor gasoline,False
14.03.10 Textiles and leather,07.02 Aviation gasoline,False
14.03.10 Textiles and leather,07.03 Naphtha,False
14.03.10 Textiles and leather,07.04 Gasoline type jet fuel,False
14.03.10 Textiles and leather,07.05 Kerosene type jet fuel,False
14.03.10 Textiles and leather,07.06 Kerosene,False
14.03.10 Textiles and leather,07.07 Gas/diesel oil,False
14.03.10 Textiles and leather,07.08 Fuel oil,False
14.03.10 Textiles and leather,07.09 LPG,False
14.03.10 Textiles and leather,07.10 Refinery gas (not liquefied),False
14.03.10 Textiles and leather,07.11 Ethane,False
14.03.10 Textiles and leather,07.12 White spirit SBP,False
14.03.10 Textiles and leather,07.13 Lubricants,False
14.03.10 Textiles and leather,07.14 Bitumen,False
14.03.10 Textiles and leather,07.15 Paraffin  waxes,False
14.03.10 Textiles and leather,07.16 Petroleum coke,False
14.03.10 Textiles and leather,07.17 Other products,False
14.03.10 Textiles and leather,07.99 PetProd nonspecified,False
14.03.10 Textiles and leather,08 Gas,True
14.03.10 Textiles and leather,08.01 Natural gas,False
14.03.10 Textiles and leather,08.02 LNG,False
14.03.10 Textiles and leather,08.03 Gas works gas,False
14.03.10 Textiles and leather,08.99 Gas nonspecified,False
14.03.10 Textiles and leather,09 Nuclear,False
14.03.10 Textiles and leather,10 Hydro,False
14.03.10 Textiles and leather,11 Geothermal,False
14.03.10 Textiles and leather,12 Solar,True
14.03.10 Textiles and leather,12.01 of which: Photovoltaics,False
14.03.10 Textiles and leather,12.99 Solar nonspecified,False
14.03.10 Textiles and leather,"13 Tide, wave, ocean",False
14.03.10 Textiles and leather,14 Wind,False
14.03.10 Textiles and leather,15 Solid biomass,True
14.03.10 Textiles and leather,15.01 Fuelwood & woodwaste,False
14.03.10 Textiles and leather,15.02 Bagasse,False
14.03.10 Textiles and leather,15.03 Charcoal,False
14.03.10 Textiles and leather,15.04 Black liqour,False
14.03.10 Textiles and leather,15.05 Other biomass,False
14.03.10 Textiles and leather,16 Others,True
14.03.10 Textiles and leather,16.01 Biogas,False
14.03.10 Textiles and leather,16.02 Industrial waste,False
14.03.10 Textiles and leather,16.03 Municipal solid waste (renewable),False
14.03.10 Textiles and leather,16.04 Municipal solid waste (non-renewable),False
14.03.10 Textiles and leather,16.05 Biogasoline,False
14.03.10 Textiles and leather,16.06 Biodiesel,False
14.03.10 Textiles and leather,16.07 Bio jet kerosene,False
14.03.10 Textiles and leather,16.08 Other liquid biofuels,False
14.03.10 Textiles and leather,16.09 Other sources,False
14.03.10 Textiles and leather,17 Electricity,False
14.03.10 Textiles and leather,18 Heat,False
14.03.10 Textiles and leather,19 Total,True
14.03.10 Textiles and leather,20 Total Renewables,True
14.03.10 Textiles and leather,21 Modern renewables,True
14.03.11 Non-specified industry,01 Coal,True
14.03.11 Non-specified industry,01.01 Coking coal,False
14.03.11 Non-specified industry,01.02 Other bituminous coal,False
14.03.11 Non-specified industry,01.03 Sub-bituminous coal,False
14.03.11 Non-specified industry,01.04 Anthracite,False
14.03.11 Non-specified industry,01.05 Lignite,False
14.03.11 Non-specified industry,01.99 Coal nonspecified,False
14.03.11 Non-specified industry,02 Coal products,True
14.03.11 Non-specified industry,02.01 Coke oven coke,False
14.03.11 Non-specified industry,02.02 Gas coke,False
14.03.11 Non-specified industry,02.03 Coke oven gas,False
14.03.11 Non-specified industry,02.04 Blast furnace gas,False
14.03.11 Non-specified industry,02.05 Other recovered gases,False
14.03.11 Non-specified industry,02.06 Patent fuel,False
14.03.11 Non-specified industry,02.07 Coal tar,False
14.03.11 Non-specified industry,02.08 BKB/PB,False
14.03.11 Non-specified industry,03 Peat,False
14.03.11 Non-specified industry,04 Peat products,False
14.03.11 Non-specified industry,05 Oil shale and oil sands,False
14.03.11 Non-specified industry,06 Crude oil & NGL,True
14.03.11 Non-specified industry,06.01 Crude oil,False
14.03.11 Non-specified industry,06.02 Natural gas liquids,False
14.03.11 Non-specified industry,06.03 Refinery feedstocks,False
14.03.11 Non-specified industry,06.04 Additives/ oxygenates,False
14.03.11 Non-specified industry,06.05 Other hydrocarbons,False
14.03.11 Non-specified industry,07 Petroleum products,True
14.03.11 Non-specified industry,07.01 Motor gasoline,False
14.03.11 Non-specified industry,07.02 Aviation gasoline,False
14.03.11 Non-specified industry,07.03 Naphtha,False
14.03.11 Non-specified industry,07.04 Gasoline type jet fuel,False
14.03.11 Non-specified industry,07.05 Kerosene type jet fuel,False
14.03.11 Non-specified industry,07.06 Kerosene,False
14.03.11 Non-specified industry,07.07 Gas/diesel oil,False
14.03.11 Non-specified industry,07.08 Fuel oil,False
14.03.11 Non-specified industry,07.09 LPG,False
14.03.11 Non-specified industry,07.10 Refinery gas (not liquefied),False
14.03.11 Non-specified industry,07.11 Ethane,False
14.03.11 Non-specified industry,07.12 White spirit SBP,False
14.03.11 Non-specified industry,07.13 Lubricants,False
14.03.11 Non-specified industry,07.14 Bitumen,False
14.03.11 Non-specified industry,07.15 Paraffin  waxes,False
14.03.11 Non-specified industry,07.16 Petroleum coke,False
14.03.11 Non-specified industry,07.17 Other products,False
14.03.11 Non-specified industry,07.99 PetProd nonspecified,False
14.03.11 Non-specified industry,08 Gas,True
14.03.11 Non-specified industry,08.01 Natural gas,False
14.03.11 Non-specified industry,08.02 LNG,False
14.03.11 Non-specified industry,08.03 Gas works gas,False
14.03.11 Non-specified industry,08.99 Gas nonspecified,False
14.03.11 Non-specified industry,09 Nuclear,False
14.03.11 Non-specified industry,10 Hydro,False
14.03.11 Non-specified industry,11 Geothermal,False
14.03.11 Non-specified industry,12 Solar,True
14.03.11 Non-specified industry,12.01 of which: Photovoltaics,False
14.03.11 Non-specified industry,12.99 Solar nonspecified,False
14.03.11 Non-specified industry,"13 Tide, wave, ocean",False
14.03.11 Non-specified industry,14 Wind,False
14.03.11 Non-specified industry,15 Solid biomass,True
14.03.11 Non-specified industry,15.01 Fuelwood & woodwaste,False
14.03.11 Non-specified industry,15.02 Bagasse,False
14.03.11 Non-specified industry,15.03 Charcoal,False
14.03.11 Non-specified industry,15.04 Black liqour,False
14.03.11 Non-specified industry,15.05 Other biomass,False
14.03.11 Non-specified industry,16 Others,True
14.03.11 Non-specified industry,16.01 Biogas,False
14.03.11 Non-specified industry,16.02 Industrial waste,False
14.03.11 Non-specified industry,16.03 Municipal solid waste (renewable),False
14.03.11 Non-specified industry,16.04 Municipal solid waste (non-renewable),False
14.03.11 Non-specified industry,16.05 Biogasoline,False
14.03.11 Non-specified industry,16.06 Biodiesel,False
14.03.11 Non-specified industry,16.07 Bio jet kerosene,False
14.03.11 Non-specified industry,16.08 Other liquid biofuels,False
14.03.11 Non-specified industry,16.09 Other sources,False
14.03.11 Non-specified industry,17 Electricity,False
14.03.11 Non-specified industry,18 Heat,False
14.03.11 Non-specified industry,19 Total,True
14.03.11 Non-specified industry,20 Total Renewables,True
14.03.11 Non-specified industry,21 Modern renewables,True
15 Transport sector,01 Coal,True
15 Transport sector,01.01 Coking coal,True
15 Transport sector,01.02 Other bituminous coal,True
15 Transport sector,01.03 Sub-bituminous coal,True
15 Transport sector,01.04 Anthracite,True
15 Transport sector,01.05 Lignite,True
15 Transport sector,01.99 Coal nonspecified,True
15 Transport sector,02 Coal products,True
15 Transport sector,02.01 Coke oven coke,True
15 Transport sector,02.02 Gas coke,True
15 Transport sector,02.03 Coke oven gas,True
15 Transport sector,02.04 Blast furnace gas,True
15 Transport sector,02.05 Other recovered gases,True
15 Transport sector,02.06 Patent fuel,True
15 Transport sector,02.07 Coal tar,True
15 Transport sector,02.08 BKB/PB,True
15 Transport sector,03 Peat,True
15 Transport sector,04 Peat products,True
15 Transport sector,05 Oil shale and oil sands,True
15 Transport sector,06 Crude oil & NGL,True
15 Transport sector,06.01 Crude oil,True
15 Transport sector,06.02 Natural gas liquids,True
15 Transport sector,06.03 Refinery feedstocks,True
15 Transport sector,06.04 Additives/ oxygenates,True
15 Transport sector,06.05 Other hydrocarbons,True
15 Transport sector,07 Petroleum products,True
15 Transport sector,07.01 Motor gasoline,True
15 Transport sector,07.02 Aviation gasoline,True
15 Transport sector,07.03 Naphtha,True
15 Transport sector,07.04 Gasoline type jet fuel,True
15 Transport sector,07.05 Kerosene type jet fuel,True
15 Transport sector,07.06 Kerosene,True
15 Transport sector,07.07 Gas/diesel oil,True
15 Transport sector,07.08 Fuel oil,True
15 Transport sector,07.09 LPG,True
15 Transport sector,07.10 Refinery gas (not liquefied),True
15 Transport sector,07.11 Ethane,True
15 Transport sector,07.12 White spirit SBP,True
15 Transport sector,07.13 Lubricants,True
15 Transport sector,07.14 Bitumen,True
15 Transport sector,07.15 Paraffin  waxes,True
15 Transport sector,07.16 Petroleum coke,True
15 Transport sector,07.17 Other products,True
15 Transport sector,07.99 PetProd nonspecified,True
15 Transport sector,08 Gas,True
15 Transport sector,08.01 Natural gas,True
15 Transport sector,08.02 LNG,True
15 Transport sector,08.03 Gas works gas,True
15 Transport sector,08.99 Gas nonspecified,True
15 Transport sector,09 Nuclear,True
15 Transport sector,10 Hydro,True
15 Transport sector,11 Geothermal,True
15 Transport sector,12 Solar,True
15 Transport sector,12.01 of which: Photovoltaics,True
15 Transport sector,12.99 Solar nonspecified,True
15 Transport sector,"13 Tide, wave, ocean",True
15 Transport sector,14 Wind,True
15 Transport sector,15 Solid biomass,True
15 Transport sector,15.01 Fuelwood & woodwaste,True
15 Transport sector,15.02 Bagasse,True
15 Transport sector,15.03 Charcoal,True
15 Transport sector,15.04 Black liqour,True
15 Transport sector,15.05 Other biomass,True
15 Transport sector,16 Others,True
15 Transport sector,16.01 Biogas,True
15 Transport sector,16.02 Industrial waste,True
15 Transport sector,16.03 Municipal solid waste (renewable),True
15 Transport sector,16.04 Municipal solid waste (non-renewable),True
15 Transport sector,16.05 Biogasoline,True
15 Transport sector,16.06 Biodiesel,True
15 Transport sector,16.07 Bio jet kerosene,True
15 Transport sector,16.08 Other liquid biofuels,True
15 Transport sector,16.09 Other sources,True
15 Transport sector,17 Electricity,True
15 Transport sector,18 Heat,True
15 Transport sector,19 Total,True
15 Transport sector,20 Total Renewables,True
15 Transport sector,21 Modern renewables,True
15.01 Domestic air transport,01 Coal,True
15.01 Domestic air transport,01.01 Coking coal,False
15.01 Domestic air transport,01.02 Other bituminous coal,False
15.01 Domestic air transport,01.03 Sub-bituminous coal,False
15.01 Domestic air transport,01.04 Anthracite,False
15.01 Domestic air transport,01.05 Lignite,False
15.01 Domestic air transport,01.99 Coal nonspecified,False
15.01 Domestic air transport,02 Coal products,True
15.01 Domestic air transport,02.01 Coke oven coke,False
15.01 Domestic air transport,02.02 Gas coke,False
15.01 Domestic air transport,02.03 Coke oven gas,False
15.01 Domestic air transport,02.04 Blast furnace gas,False
15.01 Domestic air transport,02.05 Other recovered gases,False
15.01 Domestic air transport,02.06 Patent fuel,False
15.01 Domestic air transport,02.07 Coal tar,False
15.01 Domestic air transport,02.08 BKB/PB,False
15.01 Domestic air transport,03 Peat,False
15.01 Domestic air transport,04 Peat products,False
15.01 Domestic air transport,05 Oil shale and oil sands,False
15.01 Domestic air transport,06 Crude oil & NGL,True
15.01 Domestic air transport,06.01 Crude oil,False
15.01 Domestic air transport,06.02 Natural gas liquids,False
15.01 Domestic air transport,06.03 Refinery feedstocks,False
15.01 Domestic air transport,06.04 Additives/ oxygenates,False
15.01 Domestic air transport,06.05 Other hydrocarbons,False
15.01 Domestic air transport,07 Petroleum products,True
15.01 Domestic air transport,07.01 Motor gasoline,False
15.01 Domestic air transport,07.02 Aviation gasoline,False
15.01 Domestic air transport,07.03 Naphtha,False
15.01 Domestic air transport,07.04 Gasoline type jet fuel,False
15.01 Domestic air transport,07.05 Kerosene type jet fuel,False
15.01 Domestic air transport,07.06 Kerosene,False
15.01 Domestic air transport,07.07 Gas/diesel oil,False
15.01 Domestic air transport,07.08 Fuel oil,False
15.01 Domestic air transport,07.09 LPG,False
15.01 Domestic air transport,07.10 Refinery gas (not liquefied),False
15.01 Domestic air transport,07.11 Ethane,False
15.01 Domestic air transport,07.12 White spirit SBP,False
15.01 Domestic air transport,07.13 Lubricants,False
15.01 Domestic air transport,07.14 Bitumen,False
15.01 Domestic air transport,07.15 Paraffin  waxes,False
15.01 Domestic air transport,07.16 Petroleum coke,False
15.01 Domestic air transport,07.17 Other products,False
15.01 Domestic air transport,07.99 PetProd nonspecified,False
15.01 Domestic air transport,08 Gas,True
15.01 Domestic air transport,08.01 Natural gas,False
15.01 Domestic air transport,08.02 LNG,False
15.01 Domestic air transport,08.03 Gas works gas,False
15.01 Domestic air transport,08.99 Gas nonspecified,False
15.01 Domestic air transport,09 Nuclear,False
15.01 Domestic air transport,10 Hydro,False
15.01 Domestic air transport,11 Geothermal,False
15.01 Domestic air transport,12 Solar,True
15.01 Domestic air transport,12.01 of which: Photovoltaics,False
15.01 Domestic air transport,12.99 Solar nonspecified,False
15.01 Domestic air transport,"13 Tide, wave, ocean",False
15.01 Domestic air transport,14 Wind,False
15.01 Domestic air transport,15 Solid biomass,True
15.01 Domestic air transport,15.01 Fuelwood & woodwaste,False
15.01 Domestic air transport,15.02 Bagasse,False
15.01 Domestic air transport,15.03 Charcoal,False
15.01 Domestic air transport,15.04 Black liqour,False
15.01 Domestic air transport,15.05 Other biomass,False
15.01 Domestic air transport,16 Others,True
15.01 Domestic air transport,16.01 Biogas,False
15.01 Domestic air transport,16.02 Industrial waste,False
15.01 Domestic air transport,16.03 Municipal solid waste (renewable),False
15.01 Domestic air transport,16.04 Municipal solid waste (non-renewable),False
15.01 Domestic air transport,16.05 Biogasoline,False
15.01 Domestic air transport,16.06 Biodiesel,False
15.01 Domestic air transport,16.07 Bio jet kerosene,False
15.01 Domestic air transport,16.08 Other liquid biofuels,False
15.01 Domestic air transport,16.09 Other sources,False
15.01 Domestic air transport,17 Electricity,False
15.01 Domestic air transport,18 Heat,False
15.01 Domestic air transport,19 Total,True
15.01 Domestic air transport,20 Total Renewables,True
15.01 Domestic air transport,21 Modern renewables,True
15.02 Road,01 Coal,True
15.02 Road,01.01 Coking coal,False
15.02 Road,01.02 Other bituminous coal,False
15.02 Road,01.03 Sub-bituminous coal,False
15.02 Road,01.04 Anthracite,False
15.02 Road,01.05 Lignite,False
15.02 Road,01.99 Coal nonspecified,False
15.02 Road,02 Coal products,True
15.02 Road,02.01 Coke oven coke,False
15.02 Road,02.02 Gas coke,False
15.02 Road,02.03 Coke oven gas,False
15.02 Road,02.04 Blast furnace gas,False
15.02 Road,02.05 Other recovered gases,False
15.02 Road,02.06 Patent fuel,False
15.02 Road,02.07 Coal tar,False
15.02 Road,02.08 BKB/PB,False
15.02 Road,03 Peat,False
15.02 Road,04 Peat products,False
15.02 Road,05 Oil shale and oil sands,False
15.02 Road,06 Crude oil & NGL,True
15.02 Road,06.01 Crude oil,False
15.02 Road,06.02 Natural gas liquids,False
15.02 Road,06.03 Refinery feedstocks,False
15.02 Road,06.04 Additives/ oxygenates,False
15.02 Road,06.05 Other hydrocarbons,False
15.02 Road,07 Petroleum products,True
15.02 Road,07.01 Motor gasoline,False
15.02 Road,07.02 Aviation gasoline,False
15.02 Road,07.03 Naphtha,False
15.02 Road,07.04 Gasoline type jet fuel,False
15.02 Road,07.05 Kerosene type jet fuel,False
15.02 Road,07.06 Kerosene,False
15.02 Road,07.07 Gas/diesel oil,False
15.02 Road,07.08 Fuel oil,False
15.02 Road,07.09 LPG,False
15.02 Road,07.10 Refinery gas (not liquefied),False
15.02 Road,07.11 Ethane,False
15.02 Road,07.12 White spirit SBP,False
15.02 Road,07.13 Lubricants,False
15.02 Road,07.14 Bitumen,False
15.02 Road,07.15 Paraffin  waxes,False
15.02 Road,07.16 Petroleum coke,False
15.02 Road,07.17 Other products,False
