sub4sectors,sub3sectors,sub2sectors,sub1sectors,sectors,subfuels,fuels,sector_pair,fuel_pair,zero_final_child_flag
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_06_kerosene,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_06_kerosene,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_07_gas_diesel_oil,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_07_gas_diesel_oil,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_08_fuel_oil,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_08_fuel_oil,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_09_lpg,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_09_lpg,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_10_refinery_gas_not_liquefied,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_10_refinery_gas_not_liquefied,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_11_ethane,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_11_ethane,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_petroleum_products,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_petroleum_products_unallocated,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_petroleum_products_unallocated,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_x_jet_fuel,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_x_jet_fuel,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,07_x_other_petroleum_products,07_petroleum_products,10_01_03_liquefaction_regasification_plants,07_x_other_petroleum_products,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,08_01_natural_gas,08_gas,10_01_03_liquefaction_regasification_plants,08_01_natural_gas,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,08_02_lng,08_gas,10_01_03_liquefaction_regasification_plants,08_02_lng,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,08_03_gas_works_gas,08_gas,10_01_03_liquefaction_regasification_plants,08_03_gas_works_gas,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,08_gas,10_01_03_liquefaction_regasification_plants,08_gas,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,08_gas_unallocated,08_gas,10_01_03_liquefaction_regasification_plants,08_gas_unallocated,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,09_nuclear,10_01_03_liquefaction_regasification_plants,09_nuclear,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,10_hydro,10_01_03_liquefaction_regasification_plants,10_hydro,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,11_geothermal,10_01_03_liquefaction_regasification_plants,11_geothermal,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,12_01_of_which_photovoltaics,12_solar,10_01_03_liquefaction_regasification_plants,12_01_of_which_photovoltaics,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,12_solar,10_01_03_liquefaction_regasification_plants,12_solar,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,12_solar_unallocated,12_solar,10_01_03_liquefaction_regasification_plants,12_solar_unallocated,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,12_x_other_solar,12_solar,10_01_03_liquefaction_regasification_plants,12_x_other_solar,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,13_tide_wave_ocean,10_01_03_liquefaction_regasification_plants,13_tide_wave_ocean,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,14_wind,10_01_03_liquefaction_regasification_plants,14_wind,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_01_fuelwood_and_woodwaste,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_01_fuelwood_and_woodwaste,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_02_bagasse,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_02_bagasse,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_03_charcoal,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_03_charcoal,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_04_black_liquor,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_04_black_liquor,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_05_other_biomass,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_05_other_biomass,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_solid_biomass,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,15_solid_biomass_unallocated,15_solid_biomass,10_01_03_liquefaction_regasification_plants,15_solid_biomass_unallocated,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_01_biogas,16_others,10_01_03_liquefaction_regasification_plants,16_01_biogas,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_02_industrial_waste,16_others,10_01_03_liquefaction_regasification_plants,16_02_industrial_waste,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_03_municipal_solid_waste_renewable,16_others,10_01_03_liquefaction_regasification_plants,16_03_municipal_solid_waste_renewable,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_04_municipal_solid_waste_nonrenewable,16_others,10_01_03_liquefaction_regasification_plants,16_04_municipal_solid_waste_nonrenewable,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_05_biogasoline,16_others,10_01_03_liquefaction_regasification_plants,16_05_biogasoline,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_06_biodiesel,16_others,10_01_03_liquefaction_regasification_plants,16_06_biodiesel,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_07_bio_jet_kerosene,16_others,10_01_03_liquefaction_regasification_plants,16_07_bio_jet_kerosene,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_08_other_liquid_biofuels,16_others,10_01_03_liquefaction_regasification_plants,16_08_other_liquid_biofuels,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_09_other_sources,16_others,10_01_03_liquefaction_regasification_plants,16_09_other_sources,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,16_others,10_01_03_liquefaction_regasification_plants,16_others,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_others_unallocated,16_others,10_01_03_liquefaction_regasification_plants,16_others_unallocated,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_x_ammonia,16_others,10_01_03_liquefaction_regasification_plants,16_x_ammonia,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_x_efuel,16_others,10_01_03_liquefaction_regasification_plants,16_x_efuel,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,16_x_hydrogen,16_others,10_01_03_liquefaction_regasification_plants,16_x_hydrogen,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,17_electricity,10_01_03_liquefaction_regasification_plants,17_electricity,
x,x,10_01_03_liquefaction_regasification_plants,10_01_own_use,10_losses_and_own_use,x,18_heat,10_01_03_liquefaction_regasification_plants,18_heat,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,01_01_coking_coal,01_coal,10_01_05_coke_ovens,01_01_coking_coal,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,01_05_lignite,01_coal,10_01_05_coke_ovens,01_05_lignite,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,01_coal,10_01_05_coke_ovens,01_coal,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,01_coal_unallocated,01_coal,10_01_05_coke_ovens,01_coal_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,01_x_thermal_coal,01_coal,10_01_05_coke_ovens,01_x_thermal_coal,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,02_coal_products,10_01_05_coke_ovens,02_coal_products,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,03_peat,10_01_05_coke_ovens,03_peat,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,04_peat_products,10_01_05_coke_ovens,04_peat_products,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,05_oil_shale_and_oil_sands,10_01_05_coke_ovens,05_oil_shale_and_oil_sands,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,06_01_crude_oil,06_crude_oil_and_ngl,10_01_05_coke_ovens,06_01_crude_oil,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,06_02_natural_gas_liquids,06_crude_oil_and_ngl,10_01_05_coke_ovens,06_02_natural_gas_liquids,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,06_crude_oil_and_ngl,10_01_05_coke_ovens,06_crude_oil_and_ngl,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,06_crude_oil_and_ngl_unallocated,06_crude_oil_and_ngl,10_01_05_coke_ovens,06_crude_oil_and_ngl_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,06_x_other_hydrocarbons,06_crude_oil_and_ngl,10_01_05_coke_ovens,06_x_other_hydrocarbons,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_01_motor_gasoline,07_petroleum_products,10_01_05_coke_ovens,07_01_motor_gasoline,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_02_aviation_gasoline,07_petroleum_products,10_01_05_coke_ovens,07_02_aviation_gasoline,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_03_naphtha,07_petroleum_products,10_01_05_coke_ovens,07_03_naphtha,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_06_kerosene,07_petroleum_products,10_01_05_coke_ovens,07_06_kerosene,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_07_gas_diesel_oil,07_petroleum_products,10_01_05_coke_ovens,07_07_gas_diesel_oil,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_08_fuel_oil,07_petroleum_products,10_01_05_coke_ovens,07_08_fuel_oil,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_09_lpg,07_petroleum_products,10_01_05_coke_ovens,07_09_lpg,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_10_refinery_gas_not_liquefied,07_petroleum_products,10_01_05_coke_ovens,07_10_refinery_gas_not_liquefied,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_11_ethane,07_petroleum_products,10_01_05_coke_ovens,07_11_ethane,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,07_petroleum_products,10_01_05_coke_ovens,07_petroleum_products,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_petroleum_products_unallocated,07_petroleum_products,10_01_05_coke_ovens,07_petroleum_products_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_x_jet_fuel,07_petroleum_products,10_01_05_coke_ovens,07_x_jet_fuel,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,07_x_other_petroleum_products,07_petroleum_products,10_01_05_coke_ovens,07_x_other_petroleum_products,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,08_01_natural_gas,08_gas,10_01_05_coke_ovens,08_01_natural_gas,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,08_02_lng,08_gas,10_01_05_coke_ovens,08_02_lng,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,08_03_gas_works_gas,08_gas,10_01_05_coke_ovens,08_03_gas_works_gas,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,08_gas,10_01_05_coke_ovens,08_gas,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,08_gas_unallocated,08_gas,10_01_05_coke_ovens,08_gas_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,09_nuclear,10_01_05_coke_ovens,09_nuclear,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,10_hydro,10_01_05_coke_ovens,10_hydro,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,11_geothermal,10_01_05_coke_ovens,11_geothermal,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,12_01_of_which_photovoltaics,12_solar,10_01_05_coke_ovens,12_01_of_which_photovoltaics,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,12_solar,10_01_05_coke_ovens,12_solar,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,12_solar_unallocated,12_solar,10_01_05_coke_ovens,12_solar_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,12_x_other_solar,12_solar,10_01_05_coke_ovens,12_x_other_solar,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,13_tide_wave_ocean,10_01_05_coke_ovens,13_tide_wave_ocean,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,14_wind,10_01_05_coke_ovens,14_wind,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_01_fuelwood_and_woodwaste,15_solid_biomass,10_01_05_coke_ovens,15_01_fuelwood_and_woodwaste,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_02_bagasse,15_solid_biomass,10_01_05_coke_ovens,15_02_bagasse,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_03_charcoal,15_solid_biomass,10_01_05_coke_ovens,15_03_charcoal,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_04_black_liquor,15_solid_biomass,10_01_05_coke_ovens,15_04_black_liquor,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_05_other_biomass,15_solid_biomass,10_01_05_coke_ovens,15_05_other_biomass,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,15_solid_biomass,10_01_05_coke_ovens,15_solid_biomass,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,15_solid_biomass_unallocated,15_solid_biomass,10_01_05_coke_ovens,15_solid_biomass_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_01_biogas,16_others,10_01_05_coke_ovens,16_01_biogas,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_02_industrial_waste,16_others,10_01_05_coke_ovens,16_02_industrial_waste,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_03_municipal_solid_waste_renewable,16_others,10_01_05_coke_ovens,16_03_municipal_solid_waste_renewable,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_04_municipal_solid_waste_nonrenewable,16_others,10_01_05_coke_ovens,16_04_municipal_solid_waste_nonrenewable,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_05_biogasoline,16_others,10_01_05_coke_ovens,16_05_biogasoline,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_06_biodiesel,16_others,10_01_05_coke_ovens,16_06_biodiesel,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_07_bio_jet_kerosene,16_others,10_01_05_coke_ovens,16_07_bio_jet_kerosene,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_08_other_liquid_biofuels,16_others,10_01_05_coke_ovens,16_08_other_liquid_biofuels,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_09_other_sources,16_others,10_01_05_coke_ovens,16_09_other_sources,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,16_others,10_01_05_coke_ovens,16_others,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_others_unallocated,16_others,10_01_05_coke_ovens,16_others_unallocated,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_x_ammonia,16_others,10_01_05_coke_ovens,16_x_ammonia,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_x_efuel,16_others,10_01_05_coke_ovens,16_x_efuel,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,16_x_hydrogen,16_others,10_01_05_coke_ovens,16_x_hydrogen,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,17_electricity,10_01_05_coke_ovens,17_electricity,
x,x,10_01_05_coke_ovens,10_01_own_use,10_losses_and_own_use,x,18_heat,10_01_05_coke_ovens,18_heat,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,01_01_coking_coal,01_coal,10_01_06_coal_mines,01_01_coking_coal,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,01_05_lignite,01_coal,10_01_06_coal_mines,01_05_lignite,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,01_coal,10_01_06_coal_mines,01_coal,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,01_coal_unallocated,01_coal,10_01_06_coal_mines,01_coal_unallocated,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,01_x_thermal_coal,01_coal,10_01_06_coal_mines,01_x_thermal_coal,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,02_coal_products,10_01_06_coal_mines,02_coal_products,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,03_peat,10_01_06_coal_mines,03_peat,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,04_peat_products,10_01_06_coal_mines,04_peat_products,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,05_oil_shale_and_oil_sands,10_01_06_coal_mines,05_oil_shale_and_oil_sands,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,06_01_crude_oil,06_crude_oil_and_ngl,10_01_06_coal_mines,06_01_crude_oil,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,06_02_natural_gas_liquids,06_crude_oil_and_ngl,10_01_06_coal_mines,06_02_natural_gas_liquids,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,x,06_crude_oil_and_ngl,10_01_06_coal_mines,06_crude_oil_and_ngl,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,06_crude_oil_and_ngl_unallocated,06_crude_oil_and_ngl,10_01_06_coal_mines,06_crude_oil_and_ngl_unallocated,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,06_x_other_hydrocarbons,06_crude_oil_and_ngl,10_01_06_coal_mines,06_x_other_hydrocarbons,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,07_01_motor_gasoline,07_petroleum_products,10_01_06_coal_mines,07_01_motor_gasoline,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,07_02_aviation_gasoline,07_petroleum_products,10_01_06_coal_mines,07_02_aviation_gasoline,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,07_03_naphtha,07_petroleum_products,10_01_06_coal_mines,07_03_naphtha,
x,x,10_01_06_coal_mines,10_01_own_use,10_losses_and_own_use,07_06_kerosene,07_petroleum_products,10_01_06_coal_mines,07_06_kerosene,
